# Nitrate Concentration in rivers in England in 2021 from DEFRA
Date,Time,determinand.label,result,determinand.unit.label,sample.sampledMaterialType.label,easting,northing
06/05/2021,12:01:00,Nitrate-N,4.44,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
10/06/2021,13:56:00,Nitrate-N,3.45,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
01/07/2021,13:58:00,Nitrate-N,6,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
10/08/2021,12:50:00,Nitrate-N,4.55,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
02/09/2021,12:35:00,Nitrate-N,3.47,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
20/10/2021,11:02:00,Nitrate-N,7.01,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
17/11/2021,16:10:00,Nitrate-N,7.56,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
08/12/2021,13:49:00,Nitrate-N,8.12,mg/l,RIVER / RUNNING SURFACE WATER,520800,271800
18/05/2021,11:08:00,Nitrate-N,7.88,mg/l,RIVER / RUNNING SURFACE WATER,536700,269700
09/06/2021,10:20:00,Nitrate-N,12.8,mg/l,RIVER / RUNNING SURFACE WATER,536700,269700
01/07/2021,11:28:00,Nitrate-N,18.8,mg/l,RIVER / RUNNING SURFACE WATER,536700,269700
03/08/2021,13:30:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,536700,269700
15/04/2021,10:05:00,Nitrate-N,8.67,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
18/05/2021,12:20:00,Nitrate-N,10.8,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
08/06/2021,09:44:00,Nitrate-N,6.2,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
01/07/2021,10:28:00,Nitrate-N,6.25,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
03/08/2021,14:15:00,Nitrate-N,6.27,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
17/09/2021,16:05:00,Nitrate-N,7.81,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
20/10/2021,15:33:00,Nitrate-N,6.77,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
15/11/2021,12:54:00,Nitrate-N,8.14,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
08/12/2021,16:01:00,Nitrate-N,9.84,mg/l,RIVER / RUNNING SURFACE WATER,539315,274729
05/01/2021,12:06:00,Nitrate-N,8.05,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
17/02/2021,07:39:00,Nitrate-N,7.48,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
09/03/2021,14:12:00,Nitrate-N,7.29,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
16/04/2021,08:50:00,Nitrate-N,0.751,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
05/05/2021,12:16:00,Nitrate-N,0.314,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
15/06/2021,10:50:00,Nitrate-N,0.173,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
19/07/2021,13:32:00,Nitrate-N,0.775,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
12/08/2021,15:47:00,Nitrate-N,1.08,mg/l,RIVER / RUNNING SURFACE WATER,557159,298693
09/06/2021,12:12:00,Nitrate-N,6.04,mg/l,RIVER / RUNNING SURFACE WATER,552100,235900
17/09/2021,09:57:00,Nitrate-N,7.18,mg/l,RIVER / RUNNING SURFACE WATER,552100,235900
14/12/2021,13:36:00,Nitrate-N,9.94,mg/l,RIVER / RUNNING SURFACE WATER,552100,235900
05/01/2021,13:22:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
15/02/2021,10:25:00,Nitrate-N,8.26,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
01/03/2021,12:29:00,Nitrate-N,9.03,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
09/04/2021,13:53:00,Nitrate-N,9.31,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
13/05/2021,08:06:00,Nitrate-N,6.93,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
09/06/2021,11:40:00,Nitrate-N,6.66,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
01/07/2021,12:30:00,Nitrate-N,7.84,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
04/08/2021,08:36:00,Nitrate-N,8.37,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
17/09/2021,13:10:00,Nitrate-N,6.18,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
04/10/2021,13:31:00,Nitrate-N,7.79,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
04/11/2021,09:31:00,Nitrate-N,9.29,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
07/12/2021,12:53:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,550392,242685
13/05/2021,08:24:00,Nitrate-N,6.08,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
09/06/2021,12:03:00,Nitrate-N,5.67,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
07/07/2021,12:21:00,Nitrate-N,5.18,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
05/08/2021,13:02:00,Nitrate-N,5.08,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
17/09/2021,09:42:00,Nitrate-N,4.49,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
04/10/2021,12:58:00,Nitrate-N,4.69,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
08/11/2021,10:17:00,Nitrate-N,4.78,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
14/12/2021,13:51:00,Nitrate-N,5.08,mg/l,RIVER / RUNNING SURFACE WATER,551960,236180
04/05/2021,12:08:00,Nitrate-N,8.55,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
10/06/2021,10:20:00,Nitrate-N,9.17,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
01/07/2021,11:29:00,Nitrate-N,9.95,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
02/08/2021,14:14:00,Nitrate-N,7.98,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
02/09/2021,08:52:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
12/10/2021,10:19:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
02/11/2021,09:22:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
01/12/2021,11:13:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,547200,251500
02/09/2021,10:53:00,Nitrate-N,13,mg/l,GROUNDWATER,527000,239780
18/05/2021,10:29:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
11/06/2021,12:02:00,Nitrate-N,9.97,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
08/07/2021,13:18:00,Nitrate-N,9.98,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
03/08/2021,11:01:00,Nitrate-N,9.09,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
08/09/2021,12:30:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
18/10/2021,10:20:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
02/11/2021,14:04:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
01/12/2021,12:50:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,539650,249370
04/05/2021,14:02:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
07/06/2021,09:50:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
07/07/2021,09:51:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
12/08/2021,08:44:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
02/09/2021,11:05:00,Nitrate-N,15,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
11/10/2021,09:38:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
02/11/2021,13:44:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
01/12/2021,09:43:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,541596,249900
04/05/2021,14:23:00,Nitrate-N,8.27,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
07/06/2021,10:21:00,Nitrate-N,4.46,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
01/07/2021,11:52:00,Nitrate-N,4.66,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
02/08/2021,08:50:00,Nitrate-N,2.59,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
08/09/2021,10:01:00,Nitrate-N,2.76,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
18/10/2021,11:22:00,Nitrate-N,2.46,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
16/11/2021,10:48:00,Nitrate-N,3.8,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
01/12/2021,12:21:00,Nitrate-N,9.81,mg/l,RIVER / RUNNING SURFACE WATER,543180,254764
08/07/2021,15:04:00,Nitrate-N,2.68,mg/l,RIVER / RUNNING SURFACE WATER,534700,256100
12/10/2021,10:24:00,Nitrate-N,9.38,mg/l,RIVER / RUNNING SURFACE WATER,534700,256100
22/06/2021,09:42:00,Nitrate-N,1.84,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
12/07/2021,10:27:00,Nitrate-N,0.969,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
03/08/2021,12:59:00,Nitrate-N,1.06,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
08/09/2021,13:01:00,Nitrate-N,0.239,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
12/10/2021,10:46:00,Nitrate-N,0.613,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
09/11/2021,09:38:00,Nitrate-N,0.559,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
06/12/2021,10:40:00,Nitrate-N,1.47,mg/l,RIVER / RUNNING SURFACE WATER,532841,256538
04/05/2021,15:02:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
10/06/2021,09:16:00,Nitrate-N,9.23,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
01/07/2021,09:31:00,Nitrate-N,9.74,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
03/08/2021,09:32:00,Nitrate-N,8.25,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
08/09/2021,09:31:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
08/10/2021,09:29:00,Nitrate-N,8.67,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
03/11/2021,10:23:00,Nitrate-N,9.15,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
10/12/2021,09:10:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,546600,259800
14/05/2021,14:17:00,Nitrate-N,9.81,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
24/06/2021,09:18:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
13/07/2021,08:55:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
18/08/2021,09:55:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
08/09/2021,13:52:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
11/10/2021,14:12:00,Nitrate-N,9.95,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
04/11/2021,14:17:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
01/12/2021,12:57:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,550819,265683
04/05/2021,14:39:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
07/06/2021,11:14:00,Nitrate-N,13.9,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
01/07/2021,12:07:00,Nitrate-N,12.9,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
02/08/2021,09:09:00,Nitrate-N,6.37,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
02/09/2021,11:42:00,Nitrate-N,5.25,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
11/10/2021,09:19:00,Nitrate-N,4.55,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
02/11/2021,11:26:00,Nitrate-N,3.37,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
06/12/2021,10:16:00,Nitrate-N,3.77,mg/l,RIVER / RUNNING SURFACE WATER,541200,258600
07/05/2021,14:41:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
15/06/2021,11:06:00,Nitrate-N,9.52,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
01/07/2021,14:20:00,Nitrate-N,9.93,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
03/08/2021,15:08:00,Nitrate-N,7.62,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
08/09/2021,14:59:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
08/10/2021,13:07:00,Nitrate-N,9.34,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
02/11/2021,11:55:00,Nitrate-N,8.86,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
13/12/2021,10:10:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,553700,272300
01/07/2021,10:47:00,Nitrate-N,22.9,mg/l,RIVER / RUNNING SURFACE WATER,540700,273200
18/10/2021,14:27:00,Nitrate-N,22.9,mg/l,RIVER / RUNNING SURFACE WATER,540700,273200
05/05/2021,14:47:00,Nitrate-N,20.9,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
15/06/2021,08:26:00,Nitrate-N,10.7,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
01/07/2021,14:44:00,Nitrate-N,2.02,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
03/08/2021,14:43:00,Nitrate-N,0.147,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
17/09/2021,12:10:00,Nitrate-N,19.8,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
18/10/2021,15:14:00,Nitrate-N,21.9,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
02/11/2021,12:57:00,Nitrate-N,16.9,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
06/12/2021,14:16:00,Nitrate-N,7.83,mg/l,RIVER / RUNNING SURFACE WATER,548577,269872
25/06/2021,13:08:00,Nitrate-N,8.35,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
09/07/2021,10:44:00,Nitrate-N,8.16,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
11/08/2021,11:09:00,Nitrate-N,9.68,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
22/09/2021,10:40:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
08/10/2021,10:27:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
10/11/2021,10:46:00,Nitrate-N,8.99,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
15/12/2021,12:05:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,587100,258200
07/05/2021,10:59:00,Nitrate-N,6.37,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
10/06/2021,11:35:00,Nitrate-N,5.43,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
13/07/2021,10:26:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
31/08/2021,13:54:00,Nitrate-N,5.06,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
22/09/2021,09:58:00,Nitrate-N,9.55,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
13/10/2021,10:54:00,Nitrate-N,5.97,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
10/11/2021,12:31:00,Nitrate-N,6.04,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
06/12/2021,14:27:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,585200,266100
04/05/2021,11:40:00,Nitrate-N,4.05,mg/l,RIVER / RUNNING SURFACE WATER,584200,267800
07/07/2021,11:55:00,Nitrate-N,3.38,mg/l,RIVER / RUNNING SURFACE WATER,584200,267800
17/08/2021,10:40:00,Nitrate-N,4.62,mg/l,RIVER / RUNNING SURFACE WATER,584200,267800
07/05/2021,11:27:00,Nitrate-N,8.04,mg/l,RIVER / RUNNING SURFACE WATER,583130,268999
25/06/2021,13:53:00,Nitrate-N,8.21,mg/l,RIVER / RUNNING SURFACE WATER,583130,268999
09/07/2021,11:38:00,Nitrate-N,7.39,mg/l,RIVER / RUNNING SURFACE WATER,583130,268999
11/08/2021,12:07:00,Nitrate-N,5.79,mg/l,RIVER / RUNNING SURFACE WATER,583130,268999
07/05/2021,13:53:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
15/06/2021,14:27:00,Nitrate-N,9.92,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
05/07/2021,15:53:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
05/08/2021,15:07:00,Nitrate-N,9.97,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
17/09/2021,14:00:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
13/10/2021,14:12:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
04/11/2021,15:14:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
02/12/2021,12:05:00,Nitrate-N,9.77,mg/l,RIVER / RUNNING SURFACE WATER,566200,273300
12/01/2021,11:21:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
19/02/2021,12:15:00,Nitrate-N,9.45,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
10/03/2021,14:24:00,Nitrate-N,8.58,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
08/04/2021,12:43:00,Nitrate-N,8.27,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
14/05/2021,13:07:00,Nitrate-N,5.45,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
14/06/2021,12:56:00,Nitrate-N,4.02,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
05/07/2021,10:48:00,Nitrate-N,4.63,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
09/08/2021,10:45:00,Nitrate-N,3.6,mg/l,RIVER / RUNNING SURFACE WATER,589600,278900
14/05/2021,11:51:00,Nitrate-N,6.54,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
09/06/2021,14:47:00,Nitrate-N,5.65,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
13/07/2021,10:37:00,Nitrate-N,4.46,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
18/08/2021,13:44:00,Nitrate-N,7.85,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
14/09/2021,15:00:00,Nitrate-N,5.86,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
08/10/2021,14:24:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
23/11/2021,11:52:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
09/12/2021,10:44:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,594100,274500
12/01/2021,12:40:00,Nitrate-N,18,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
19/02/2021,13:23:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
10/03/2021,13:41:00,Nitrate-N,9.68,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
16/04/2021,12:24:00,Nitrate-N,5.37,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
19/05/2021,10:57:00,Nitrate-N,2.56,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
28/06/2021,12:18:00,Nitrate-N,2.55,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
14/07/2021,10:03:00,Nitrate-N,1.28,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
31/08/2021,13:26:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,599195,271215
12/01/2021,12:19:00,Nitrate-N,9.91,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
19/02/2021,12:48:00,Nitrate-N,8.94,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
10/03/2021,13:15:00,Nitrate-N,7.8,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
16/04/2021,13:39:00,Nitrate-N,7.18,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
11/05/2021,13:29:00,Nitrate-N,6.1,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
09/06/2021,13:53:00,Nitrate-N,6.58,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
14/07/2021,11:05:00,Nitrate-N,6.49,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
18/08/2021,13:03:00,Nitrate-N,7.33,mg/l,RIVER / RUNNING SURFACE WATER,601200,279100
14/05/2021,12:58:00,Nitrate-N,5.56,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
14/06/2021,13:13:00,Nitrate-N,5.76,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
05/07/2021,11:03:00,Nitrate-N,5.38,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
09/08/2021,11:03:00,Nitrate-N,5.09,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
14/09/2021,15:22:00,Nitrate-N,1.17,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
08/10/2021,14:07:00,Nitrate-N,4.28,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
23/11/2021,11:02:00,Nitrate-N,6.29,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
09/12/2021,10:08:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,589300,280200
19/02/2021,13:36:00,Nitrate-N,9.86,mg/l,RIVER / RUNNING SURFACE WATER,603379,277840
16/03/2021,13:13:00,Nitrate-N,8.98,mg/l,RIVER / RUNNING SURFACE WATER,603379,277840
14/01/2021,11:52:00,Nitrate-N,7.88,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
19/02/2021,12:55:00,Nitrate-N,8.16,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
16/03/2021,12:12:00,Nitrate-N,6.27,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
23/04/2021,12:26:00,Nitrate-N,3.18,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
30/06/2021,12:13:00,Nitrate-N,1.83,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
28/07/2021,11:05:00,Nitrate-N,1.2,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
17/08/2021,12:42:00,Nitrate-N,1.15,mg/l,RIVER / RUNNING SURFACE WATER,603700,295500
30/06/2021,10:45:00,Nitrate-N,18.8,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
28/07/2021,11:26:00,Nitrate-N,12.9,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
09/09/2021,10:58:00,Nitrate-N,17.9,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
20/09/2021,12:42:00,Nitrate-N,18.8,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
07/10/2021,14:00:00,Nitrate-N,7.03,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
23/11/2021,10:07:00,Nitrate-N,14,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
07/12/2021,09:24:00,Nitrate-N,18.9,mg/l,RIVER / RUNNING SURFACE WATER,602400,294800
14/05/2021,12:40:00,Nitrate-N,7.45,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
11/06/2021,11:50:00,Nitrate-N,9.29,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
07/07/2021,15:30:00,Nitrate-N,6.84,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
10/09/2021,11:32:00,Nitrate-N,13,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
19/10/2021,14:14:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
02/11/2021,13:50:00,Nitrate-N,8.28,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
03/12/2021,12:42:00,Nitrate-N,9.32,mg/l,RIVER / RUNNING SURFACE WATER,599649,292397
07/01/2021,14:45:00,Nitrate-N,9.95,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
04/02/2021,14:27:00,Nitrate-N,8.67,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
10/03/2021,12:30:00,Nitrate-N,9.54,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
16/04/2021,11:11:00,Nitrate-N,9.77,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
20/05/2021,09:09:00,Nitrate-N,7.95,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
11/06/2021,11:01:00,Nitrate-N,9.25,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
08/07/2021,13:21:00,Nitrate-N,8.46,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
18/08/2021,12:10:00,Nitrate-N,9.58,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
14/09/2021,14:23:00,Nitrate-N,9.98,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
08/10/2021,14:54:00,Nitrate-N,6.66,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
23/11/2021,10:34:00,Nitrate-N,9.47,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
08/12/2021,09:26:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,595700,285600
14/05/2021,14:32:00,Nitrate-N,7.65,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
11/06/2021,12:51:00,Nitrate-N,7.94,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
13/07/2021,12:27:00,Nitrate-N,7.65,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
13/08/2021,09:56:00,Nitrate-N,7.36,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
20/09/2021,13:07:00,Nitrate-N,7.05,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
08/10/2021,10:36:00,Nitrate-N,7.27,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
09/12/2021,12:36:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,585102,283726
14/12/2021,11:00:00,Nitrate-N,9.94,mg/l,RIVER / RUNNING SURFACE WATER,585065,284357
14/12/2021,12:15:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,585183,283500
14/12/2021,11:15:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,584969,284279
06/05/2021,10:42:00,Nitrate-N,9.97,mg/l,RIVER / RUNNING SURFACE WATER,560401,297011
08/06/2021,11:53:00,Nitrate-N,8.05,mg/l,RIVER / RUNNING SURFACE WATER,560401,297011
09/07/2021,15:33:00,Nitrate-N,8.45,mg/l,RIVER / RUNNING SURFACE WATER,560401,297011
